"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.656523083E0,1.287644595E-2,-3.133815229E-2,6.266336761E-2
3.666469083E0,5.752227634E-2,1.377399355E-1,3.729997337E-2
3.676414083E0,9.161768317E-2,1.622912246E-1,3.143642206E-2
3.686359083E0,4.945165694E-2,-1.813741976E-1,1.032911010E-1
3.696305083E0,2.193027467E-2,-2.268637812E-1,5.311610699E-2
3.706250083E0,4.514167428E-2,-6.325050116E-2,-8.103692718E-3
3.716195083E0,7.841613203E-2,5.587599277E-3,1.793691874E-2
3.726141083E0,8.436918229E-2,8.055709004E-3,3.997682869E-2
3.736086083E0,5.737814248E-2,-1.036477447E-2,4.136203408E-2
3.746031083E0,3.986690104E-2,-1.408184946E-2,2.908810716E-2
3.755977083E0,2.814381838E-2,-1.722589731E-3,4.438383859E-2
3.765922083E0,3.786393732E-2,-5.492874384E-3,4.806232195E-2
